RPM,CFM,CMH,inH20,Pa
8000.0,0.0,0.0,0.8364806762001851,208.149851465654
8000.0,1.39376279025624,2.36801806115874,0.7825141809614641,194.720828790451
8000.0,2.78752558051248,4.73603612231748,0.7015644381033811,174.577294777645
8000.0,4.18128837076872,7.10405418347623,0.593631447625938,147.719249427238
8000.0,5.57505116102496,9.47207224463497,0.499190080958175,124.218459745632
8000.0,6.9688139512812,11.8400903057937,0.39125709048073204,97.3604143952254
8000.0,8.36257674153744,14.2081083669525,0.269832476193608,67.1451133760174
8000.0,9.75633953179368,16.576126428111202,0.134916238096804,33.5725566880087
8000.0,10.592597205947401,17.9969372648064,0.0,0.0
